time,value
5.014576258399802830e-04,6.979616311344096768e-01
5.023207198603589323e-04,7.094491376279200567e-01
5.031838138807375816e-04,6.875683849632456823e-01
5.040469079011162309e-04,6.736724134536715702e-01
5.049100019214947718e-04,4.832396093409507820e-01
5.057730959418734211e-04,6.914469697327882969e-01
5.066361899622520704e-04,5.524928314357561154e-01
5.074992839826307197e-04,8.558318888414544467e-01
5.083623780030092605e-04,7.927831638191148445e-01
5.092254720233879099e-04,5.818640728011413854e-01
5.100885660437665592e-04,7.866371111373929859e-01
5.109516600641452085e-04,7.223504539084317777e-01
5.118147540845237493e-04,8.181844780290740138e-01
5.126778481049023986e-04,9.111945464036927955e-01
5.135409421252810479e-04,8.050490991185385026e-01
5.144040361456596972e-04,5.136232149829663696e-01
5.152671301660382381e-04,6.391014480829619870e-01
5.161302241864168874e-04,6.403609996852145381e-01
5.169933182067955367e-04,7.765270444635578029e-01
5.178564122271741860e-04,7.676709780689151552e-01
5.187195062475527269e-04,7.345990302423096585e-01
5.195826002679313762e-04,5.084818777957298419e-01
5.204456942883100255e-04,8.256116952952655685e-01
5.213087883086886748e-04,7.827666661427576944e-01
5.221718823290673241e-04,6.224156930920251574e-01
5.230349763494458650e-04,7.708048770748556766e-01
5.238980703698245143e-04,9.063424906073129783e-01
5.247611643902031636e-04,8.311946872753495086e-01
5.256242584105818129e-04,6.120776482516723238e-01
5.264873524309603538e-04,6.799894363446129519e-01
5.273504464513390031e-04,7.102562133747317707e-01
5.282135404717176524e-04,6.937018393168222774e-01
5.290766344920963017e-04,7.335098135650655049e-01
5.299397285124748426e-04,7.456680848819747798e-01
5.308028225328534919e-04,8.485934674524311383e-01
5.316659165532321412e-04,6.668998549146085697e-01
5.325290105736107905e-04,6.044777509055944131e-01
5.333921045939893314e-04,6.411270636334651662e-01
5.342551986143679807e-04,7.331768395519855375e-01
5.351182926347466300e-04,8.030761856411932076e-01
5.359813866551252793e-04,8.584021563205094241e-01
5.368444806755039286e-04,8.021329787618576290e-01
5.377075746958824695e-04,9.493655969616145995e-01
5.385706687162611188e-04,5.927442569615409829e-01
5.394337627366397681e-04,7.206877871043188000e-01
5.402968567570184174e-04,7.745302153661453026e-01
5.411599507773969583e-04,8.302545501179509069e-01
5.420230447977756076e-04,5.662360498547635013e-01
5.428861388181542569e-04,6.786476076509241340e-01
5.437492328385329062e-04,9.073603743657513432e-01
5.446123268589114471e-04,6.711933539647674252e-01
5.454754208792900964e-04,5.371427330541495015e-01
5.463385148996687457e-04,7.703471710656597526e-01
5.472016089200473950e-04,7.516139349770180056e-01
5.480647029404259359e-04,7.039754631503960525e-01
5.489277969608045852e-04,7.499034500957856286e-01
5.497908909811832345e-04,7.148142546640522399e-01
5.506539850015618838e-04,7.910714116512030936e-01
5.515170790219404246e-04,6.187090792307697873e-01
5.523801730423190740e-04,8.501533906586058453e-01
5.532432670626977233e-04,7.097671089217122420e-01
5.541063610830763726e-04,8.979031272286682741e-01
5.549694551034550219e-04,7.916490264605215987e-01
5.558325491238335627e-04,8.835077248939514627e-01
5.566956431442122120e-04,7.413479998950347483e-01
5.575587371645908613e-04,6.399979307059781020e-01
5.584218311849695107e-04,5.906109365227844021e-01
5.592849252053480515e-04,7.562905565418868159e-01
5.601480192257267008e-04,7.699665435619807985e-01
5.610111132461053501e-04,7.584769593709984603e-01
5.618742072664839994e-04,7.424529834910508219e-01
5.627373012868625403e-04,6.522417144598089411e-01
5.636003953072411896e-04,5.472848219569520500e-01
5.644634893276198389e-04,7.666368496279990508e-01
5.653265833479984882e-04,6.798569145491027976e-01
5.661896773683770291e-04,5.515064466734771464e-01
5.670527713887556784e-04,7.080187653661207392e-01
5.679158654091343277e-04,6.787444398575217530e-01
5.687789594295129770e-04,6.588897833312640229e-01
5.696420534498915179e-04,5.796848344741264425e-01
5.705051474702701672e-04,8.281856866610382006e-01
5.713682414906488165e-04,6.967544785400919816e-01
5.722313355110274658e-04,7.252200160798508710e-01
5.730944295314061151e-04,8.023026523799290377e-01
5.739575235517846560e-04,7.739861648116439508e-01
5.748206175721633053e-04,6.898533531567853094e-01
5.756837115925419546e-04,6.257162291931522846e-01
5.765468056129206039e-04,5.779441728549520318e-01
5.774098996332991448e-04,8.370018508406015245e-01
5.782729936536777941e-04,6.417949407719167887e-01
5.791360876740564434e-04,7.768538324841637310e-01
5.799991816944350927e-04,7.212415072642929248e-01
5.808622757148136336e-04,6.845121099341515691e-01
5.817253697351922829e-04,6.683490733470247580e-01
5.825884637555709322e-04,7.489396483997552423e-01
5.834515577759495815e-04,7.051875998228740450e-01
5.843146517963281224e-04,7.353737284643598882e-01
5.851777458167067717e-04,7.089071251041300092e-01
5.860408398370854210e-04,6.420578168523826124e-01
5.869039338574640703e-04,6.563627233608984035e-01
5.877670278778427196e-04,7.821192902303421013e-01
5.886301218982212605e-04,6.520635960515530627e-01
5.894932159185999098e-04,8.841650818479805940e-01
5.903563099389785591e-04,5.920924818737521855e-01
5.912194039593572084e-04,7.342523127784132964e-01
5.920824979797357493e-04,6.024523589952084368e-01
5.929455920001143986e-04,5.507374326514784535e-01
5.938086860204930479e-04,6.388084963903633007e-01
5.946717800408716972e-04,7.197519273968533415e-01
5.955348740612502381e-04,7.995515230805850804e-01
5.963979680816288874e-04,7.928608072319568434e-01
5.972610621020075367e-04,6.833560484838484550e-01
5.981241561223861860e-04,6.342656473390856364e-01
5.989872501427647268e-04,7.128903984185527287e-01
5.998503441631433761e-04,8.068939561796550919e-01
6.007134381835220254e-04,6.988194824934218508e-01
6.015765322039006748e-04,7.423834081502794779e-01
6.024396262242792156e-04,6.528608866426222068e-01
6.033027202446578649e-04,7.054404910118079464e-01
6.041658142650365142e-04,8.158567687847468886e-01
6.050289082854151635e-04,7.289377327903585613e-01
6.058920023057938128e-04,6.422398139982854470e-01
6.067550963261723537e-04,6.508100716274249908e-01
6.076181903465510030e-04,6.710788043635940170e-01
6.084812843669296523e-04,6.095837470225080601e-01
6.093443783873083016e-04,8.383658121145981523e-01
6.102074724076868425e-04,7.828211338615110870e-01
6.110705664280654918e-04,5.889693047007911186e-01
6.119336604484441411e-04,7.462864015494363734e-01
6.127967544688227904e-04,8.240095400693675520e-01
6.136598484892013313e-04,7.519505948658266048e-01
6.145229425095799806e-04,8.552888545326503555e-01
6.153860365299586299e-04,7.186184818889226333e-01
6.162491305503372792e-04,7.464841387736250722e-01
6.171122245707158201e-04,8.230187540110607269e-01
6.179753185910944694e-04,6.444848225413750686e-01
6.188384126114731187e-04,7.182153459347410118e-01
6.197015066318517680e-04,7.574175132113694087e-01
6.205646006522304173e-04,6.612948450318756333e-01
6.214276946726089582e-04,8.149834974536613874e-01
6.222907886929876075e-04,7.120154933626654525e-01
6.231538827133662568e-04,6.602920174783086793e-01
6.240169767337449061e-04,7.599182757019345980e-01
6.248800707541234470e-04,7.658636237374879530e-01
6.257431647745020963e-04,6.796454233138156109e-01
6.266062587948807456e-04,8.294371929901332985e-01
6.274693528152593949e-04,7.386569487469413220e-01
6.283324468356379358e-04,7.448416593407217734e-01
6.291955408560165851e-04,7.066470668060510496e-01
6.300586348763952344e-04,4.313832994564385515e-01
6.309217288967738837e-04,6.734010588099250683e-01
6.317848229171524246e-04,6.386368676000409028e-01
6.326479169375310739e-04,6.259401540043095791e-01
6.335110109579097232e-04,8.354779488957240208e-01
6.343741049782883725e-04,6.513189645777683889e-01
6.352371989986669134e-04,6.709935056398242947e-01
6.361002930190455627e-04,7.745212999942464593e-01
6.369633870394242120e-04,7.936702894163432109e-01
6.378264810598028613e-04,8.105452219883524378e-01
6.386895750801815106e-04,5.789517289646926024e-01
6.395526691005600515e-04,7.816866787631899793e-01
6.404157631209387008e-04,7.444045363203153354e-01
6.412788571413173501e-04,7.910122923390378036e-01
6.421419511616959994e-04,7.899859718313135826e-01
6.430050451820745402e-04,5.847014880154217664e-01
6.438681392024531895e-04,8.851470037335000818e-01
6.447312332228318388e-04,8.222495964521022715e-01
6.455943272432104882e-04,8.243010055623709587e-01
6.464574212635890290e-04,5.175086708959345527e-01
6.473205152839676783e-04,6.472511939123364311e-01
6.481836093043463276e-04,7.000503841228875590e-01
6.490467033247249769e-04,6.188788093625697817e-01
6.499097973451035178e-04,6.579494581951740306e-01
6.507728913654821671e-04,4.830181736983013563e-01
6.516359853858608164e-04,6.541235748309948139e-01
6.524990794062394657e-04,8.654519058958397570e-01
6.533621734266180066e-04,7.912833769511361526e-01
6.542252674469966559e-04,8.020644556893021804e-01
6.550883614673753052e-04,7.625731946386447024e-01
6.559514554877539545e-04,8.897663929774640712e-01
6.568145495081326038e-04,7.548752437211525557e-01
6.576776435285111447e-04,7.965355532623528134e-01
6.585407375488897940e-04,7.407366748354015096e-01
6.594038315692684433e-04,6.457745126013051395e-01
6.602669255896470926e-04,6.443666806009261672e-01
6.611300196100256335e-04,7.863468044556773950e-01
6.619931136304042828e-04,7.346291145259732369e-01
6.628562076507829321e-04,6.657380953872251705e-01
6.637193016711615814e-04,7.187288071167697856e-01
6.645823956915401223e-04,8.075063931683803542e-01
6.654454897119187716e-04,7.255325437789900134e-01
6.663085837322974209e-04,9.115388216192378268e-01
6.671716777526760702e-04,7.747874969447378080e-01
6.680347717730546111e-04,8.578995703497306335e-01
6.688978657934332604e-04,7.598835287795153715e-01
6.697609598138119097e-04,5.091623803782683311e-01
6.706240538341905590e-04,7.376395543212352912e-01
6.714871478545692083e-04,6.319376763205262204e-01
6.723502418749477492e-04,6.888937239176307070e-01
6.732133358953263985e-04,9.914760399625393017e-01
6.740764299157050478e-04,8.315878090325983241e-01
6.749395239360836971e-04,7.884809862088788535e-01
6.758026179564622380e-04,6.785456861330008138e-01
6.766657119768408873e-04,8.012978493252548295e-01
6.775288059972195366e-04,6.719322341064937198e-01
6.783919000175981859e-04,7.128728637880136221e-01
6.792549940379767268e-04,6.737766959365513175e-01
6.801180880583553761e-04,7.427460375894916478e-01
6.809811820787340254e-04,8.235119064053969540e-01
6.818442760991126747e-04,6.189836265136725579e-01
6.827073701194912156e-04,5.544332087683350174e-01
6.835704641398698649e-04,7.185690520684483440e-01
6.844335581602485142e-04,8.594711667896797191e-01
6.852966521806271635e-04,7.709324741428641437e-01
6.861597462010057043e-04,6.572665191152992081e-01
6.870228402213843536e-04,7.821799960928453865e-01
6.878859342417630029e-04,5.923545481654791667e-01
6.887490282621416523e-04,6.146048188373450794e-01
6.896121222825203016e-04,6.344408934375607156e-01
6.904752163028988424e-04,8.019430650289421925e-01
6.913383103232774917e-04,8.161492806317505178e-01
6.922014043436561410e-04,7.294457623301334737e-01
6.930644983640347903e-04,8.678219494929564348e-01
6.939275923844133312e-04,5.754482322145964002e-01
6.947906864047919805e-04,6.017203545209630633e-01
6.956537804251706298e-04,6.959995409962050905e-01
6.965168744455492791e-04,7.508797971387612957e-01
6.973799684659278200e-04,7.485224388433302511e-01
6.982430624863064693e-04,9.829967760776718855e-01
6.991061565066851186e-04,8.490033974794493066e-01
6.999692505270637679e-04,8.757637189014926271e-01
7.008323445474423088e-04,4.131455977354430709e-01
7.016954385678209581e-04,7.296282971786778315e-01
7.025585325881996074e-04,6.123400319067400233e-01
7.034216266085782567e-04,6.673072767674813610e-01
7.042847206289567976e-04,6.613639015904874130e-01
7.051478146493354469e-04,6.875497672083932255e-01
7.060109086697140962e-04,7.040683768819976374e-01
7.068740026900927455e-04,7.648493842711701074e-01
7.077370967104713948e-04,9.153042180766060021e-01
7.086001907308499357e-04,9.063340427191028947e-01
7.094632847512285850e-04,6.392693575814494267e-01
7.103263787716072343e-04,5.492051098194106196e-01
7.111894727919858836e-04,6.533225483411047030e-01
7.120525668123644245e-04,7.660760128682309045e-01
7.129156608327430738e-04,9.187149486338223037e-01
7.137787548531217231e-04,7.887476051608517391e-01
7.146418488735003724e-04,7.043489889714729113e-01
7.155049428938789133e-04,7.206115541715559791e-01
7.163680369142575626e-04,6.817914329574313870e-01
7.172311309346362119e-04,6.672762958722986415e-01
7.180942249550148612e-04,6.416886672938394431e-01
7.189573189753934021e-04,6.579493385680886819e-01
7.198204129957720514e-04,7.284937067238435038e-01
7.206835070161507007e-04,8.263070327013605221e-01
7.215466010365293500e-04,7.630700733035893357e-01
7.224096950569079993e-04,9.351488152497434703e-01
7.232727890772865402e-04,7.125605377082931957e-01
7.241358830976651895e-04,8.023619938185899692e-01
7.249989771180438388e-04,7.933048125257230465e-01
7.258620711384224881e-04,7.011675304829501076e-01
7.267251651588010290e-04,8.083776617231905881e-01
7.275882591791796783e-04,8.171430966723101097e-01
7.284513531995583276e-04,7.815545599302050617e-01
7.293144472199369769e-04,7.259248555481588872e-01
7.301775412403155177e-04,6.839438391332396394e-01
7.310406352606941670e-04,7.552608891182772677e-01
7.319037292810728164e-04,6.317352183186351056e-01
7.327668233014514657e-04,6.463234328691792596e-01
7.336299173218300065e-04,8.489054380840275194e-01
7.344930113422086558e-04,5.955322225772250455e-01
7.353561053625873051e-04,6.560655529256753660e-01
7.362191993829659544e-04,7.167809963002008677e-01
7.370822934033444953e-04,8.284819460139392078e-01
7.379453874237231446e-04,7.201512160686973640e-01
7.388084814441017939e-04,5.903216831745782267e-01
7.396715754644804432e-04,6.831417434127637911e-01
7.405346694848590925e-04,7.890081988841460836e-01
7.413977635052376334e-04,6.499372239353607972e-01
7.422608575256162827e-04,7.229116235498619369e-01
7.431239515459949320e-04,8.764057794509962918e-01
7.439870455663735813e-04,7.226565017710494532e-01
7.448501395867521222e-04,6.706953262139150329e-01
7.457132336071307715e-04,8.072961777182914300e-01
7.465763276275094208e-04,8.012919131161126973e-01
7.474394216478880701e-04,7.766846010039107906e-01
7.483025156682666110e-04,8.600080557152283145e-01
7.491656096886452603e-04,8.281202601430336374e-01
7.500287037090239096e-04,6.458699569309843680e-01
7.508917977294025589e-04,7.620729330373484656e-01
7.517548917497810998e-04,6.484930568192422973e-01
7.526179857701597491e-04,6.885583942491201315e-01
7.534810797905383984e-04,6.051594351483022827e-01
7.543441738109170477e-04,6.587017396701478900e-01
7.552072678312956970e-04,6.779478829399178119e-01
7.560703618516742379e-04,6.839593947082198699e-01
7.569334558720528872e-04,7.766059791755023367e-01
7.577965498924315365e-04,6.908877838905758129e-01
7.586596439128101858e-04,7.839649246661248849e-01
7.595227379331887267e-04,7.465897997193906566e-01
7.603858319535673760e-04,5.588419609281213285e-01
7.612489259739460253e-04,5.828978110090443643e-01
7.621120199943246746e-04,6.965305959439341832e-01
7.629751140147032155e-04,5.772436127346369794e-01
7.638382080350818648e-04,7.118621560523215042e-01
7.647013020554605141e-04,8.218672505234647652e-01
7.655643960758391634e-04,7.855672745057075135e-01
7.664274900962177043e-04,8.308041783536815883e-01
7.672905841165963536e-04,7.859852200944843492e-01
7.681536781369750029e-04,7.237413048218972467e-01
7.690167721573536522e-04,9.016626718254895367e-01
7.698798661777321931e-04,6.627869652139617429e-01
7.707429601981108424e-04,6.466009057942371241e-01
7.716060542184894917e-04,6.062707674590388507e-01
7.724691482388681410e-04,8.202889463620579580e-01
7.733322422592467903e-04,7.019045206347377386e-01
7.741953362796253311e-04,6.621839999057994586e-01
7.750584303000039805e-04,6.602361091331078180e-01
